Level,Item,Description,Revision,Type,Status,Engineering Item,Item Seq,Op Seq,Alternate,Engineering Bill,Comments,UOM,Basis,Quantity,Planning %,Yield,Extended Quantity,Effectivity Control,From,To,From Date,To Date,Disabled,Implemented,ECO,Supply Type,Subinventory,Locator,Costed,Unit Cost,Extended Quantity,Extended Cost,Operation Seq,Manufacturing,Offset,Cumulative Manufacuturing,Cumulative Total,Optional,Mutually Exclusive,ATP,Min Qty,Max Qty,Sales Order Basis,Shippable,Include on Ship Docs,Required To Ship,Required For Revenue
3,WQAPAA7021,"CARBON STEEL,SOCKOLET; SA105N,LATEST EDN,MSS SP-97,CLASS 3000,SCH 80; 80NB X 20NB",0,Finished good,Active,,6,1,,,,NOS,Item,1,100,1,1,Date,,,2025-04-10,,,*,WVO-769840,Push,,,,,1,,1,30,,,,,,,,,None,*,,,
3,WMASAA1031,"Flange - Slip On,Carbon Steel Per ASTM A105N (Normalized),Class 150, Flat Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 50NB",0,Finished good,Active,,7,1,,,,NOS,Item,12,100,1,12,Date,,,2025-04-10,,,*,WVO-769840,Push,,,,,12,,1,90,,,,,,,,,None,*,,,
3,WMASAA1032,"Flange - Slip On,Carbon Steel Per ASTM A105N (Normalized),Class 150, Flat Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 80NB",0,Finished good,Active,,8,1,,,,NOS,Item,5,100,1,5,Date,,,2025-04-10,,,*,WVO-769840,Push,,,,,5,,1,90,,,,,,,,,None,*,,,
3,PI13141746000002,"Pipe, SA 106 Gr B; B36.10, DN 15 (NPS 1/2), Sch 80, Plain End, NIBR(MNFC) Seamless, SML, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,9,1,,,,MTR,Item,0.1,100,1,0.1,Date,,,2025-04-10,,,*,WVO-769840,Push,,,,,0.1,,1,,,,,,,,,,None,*,,,
3,PI13151746000002,"Pipe, SA 106 Gr B; B36.10, DN 20 (NPS 3/4), Sch 80, Plain End, NIBR(MNFC) Seamless, SML, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,10,1,,,,MTR,Item,0.3,100,1,0.3,Date,,,2025-04-10,,,*,WVO-769840,Push,,,,,0.3,,1,,,,,,,,,,None,*,,,
3,WQANAA3012,"FULL COUPLING,CARBON STEEL,SEAMLESS; SA105N(Normalized),LATEST EDN,BOTH END THREDED, FNPT,ANSI B16.11,CLASS 3000,SCH 80, 15NB",0,Finished good,Active,,11,1,,,,NOS,Item,1,100,1,1,Date,,,2025-04-10,,,*,WVO-769840,Push,,,,,1,,1,30,,,,,,,,,None,*,,,
3,WQAFBB1009,"Swage- Concentric,Carbon Steel Per ASTM A234 Grade WPB,Schedule 80,SMLS, MSS SP 95; 20NB X 15NB",0,Finished good,Active,,12,1,,,,NOS,Item,1,100,1,1,Date,,,2025-04-10,,,*,WVO-769840,Push,,,,,1,,1,90,,,,,,,,,None,*,,,
3,WQASDF1002,"Flange - Socket Weld, Carbon Steel Per ASTM A105N (Normalized), Schedule 80, Class 150, Raised Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 20NB",0,Finished good,Active,,13,1,,,,NOS,Item,2,100,1,2,Date,,,2025-04-10,,,*,WVO-769840,Push,,,,,2,,1,45,,,,,,,,,None,*,,,
2,-  W630414N18,RS12EAFR (SS316 150#) PIPING BOM - LOT 2,1,SOS Dummy,Active,,16,1,,,,LOT,Item,1,100,1,1,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,1,,1,,,,,,,,,,None,,,,
3,PIK3192516000001,"Pipe, SA 312 TP316; B36.19, DN 50 (NPS 2), Sch 40S, Bevel End, NIBR(MNFC) Seamless, SML, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,1,1,,,,MTR,Item,102.8,100,1,102.8,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,102.8,,1,,,,,,,,,,None,*,,,
3,PIK3222516000001,"Pipe, SA 312 TP316; B36.19, DN 80 (NPS 3), Sch 40S, Bevel End, NIBR(MNFC) Seamless, SML, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,2,1,,,,MTR,Item,51.6,100,1,51.6,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,51.6,,1,,,,,,,,,,None,*,,,
3,PIK3152646000001,"Pipe, SA 312 TP316; B36.19, DN 20 (NPS 3/4), Sch 80S, Plain End, NIBR(MNFC) Seamless, SML, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,3,1,,,,MTR,Item,6.3,100,1,6.3,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,6.3,,1,,,,,,,,,,None,*,,,
3,PIK3262516000001,"Pipe, SA 312 TP316; B36.19, DN 150 (NPS 6), Sch 40S, Bevel End, NIBR(MNFC) Seamless, SML, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,4,1,,,,MTR,Item,97.2,100,1,97.2,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,97.2,,1,,,,,,,,,,None,*,,,
3,PIK3242516000001,"Pipe, SA 312 TP316; B36.19, DN 100 (NPS 4), Sch 40S, Bevel End, NIBR(MNFC) Seamless, SML, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,5,1,,,,MTR,Item,8.6,100,1,8.6,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,8.6,,1,,,,,,,,,,None,*,,,
3,PIK3142646000001,"Pipe, SA 312 TP316; B36.19, DN 15 (NPS 1/2), Sch 80S, Plain End, NIBR(MNFC) Seamless, SML, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,6,1,,,,MTR,Item,2.9,100,1,2.9,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,2.9,,1,,,,,,,,,,None,*,,,
3,PIK3162646000001,"Pipe, SA 312 TP316; B36.19, DN 25 (NPS 1), Sch 80S, Plain End, NIBR(MNFC) Seamless, SML, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,7,1,,,,MTR,Item,103.7,100,1,103.7,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,103.7,,1,,,,,,,,,,None,*,,,
3,PIN1272517000001,"Pipe, SA 358 Gr 316; B36.19, DN 200 (NPS 8), Sch 40S, Bevel End, NIBR(MNFC) Welded, EFW, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,8,1,,,,MTR,Item,12,100,1,12,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,12,,1,,,,,,,,,,None,*,,,
3,WQAJEA3001,"Cap - Buttweld,Stainless Steel Per ASTM A403 Grade WP316,Schedule 40S,Per ANSI B16.9; 150NB",0,Finished good,Active,,9,1,,,,NOS,Item,2,100,1,2,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,2,,1,30,,,,,,,,,None,*,,,
3,WQABFA8001,"ELBOW 90DEG,SS316,SEAMLESS; SA182 F316,LATEST EDN,SW,ANSI B16.11,CLASS 3000LB,SCH 80S;15NB",0,Finished good,Active,,10,1,,,,NOS,Item,39,100,1,39,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,39,,1,30,,,,,,,,,None,*,,,
3,WQABFA8002,"ELBOW 90DEG,SS316,SEAMLESS; SA182 F316,LATEST EDN,SW,ANSI B16.11,CLASS 3000LB,SCH 80S;25NB",0,Finished good,Active,,11,1,,,,NOS,Item,81,100,1,81,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,81,,1,30,,,,,,,,,None,*,,,
3,WQABFA8003,"ELBOW 90DEG,SS316,SEAMLESS; SA182 F316,LATEST EDN,SW,ANSI B16.11,CLASS 3000LB,SCH 80S;20NB",0,Finished good,Active,,12,1,,,,NOS,Item,14,100,1,14,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,14,,1,30,,,,,,,,,None,*,,,
3,WMABFA3006,"ELBOW 90DEG,SS316,SEAMLESS; SA403 WP316-S,LATEST EDN,R=1.5D,BW,ANSI B16.9,SCH 40S;50NB",0,Finished good,Active,,13,1,,,,NOS,Item,30,100,1,30,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,30,,1,90,,,,,,,,,None,*,,,
3,WMABFA3008,"ELBOW 90DEG,SS316,SEAMLESS; SA403 WP316-S,LATEST EDN,R=1.5D,BW,ANSI B16.9,SCH 40S;80NB",0,Finished good,Active,,14,1,,,,NOS,Item,36,100,1,36,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,36,,1,90,,,,,,,,,None,*,,,
3,WMABFA3012,"ELBOW 90DEG,SS316,SEAMLESS; SA403 WP316-S,LATEST EDN,R=1.5D,BW,ANSI B16.9,SCH 40S;150NB",0,Finished good,Active,,15,1,,,,NOS,Item,39,100,1,39,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,39,,1,90,,,,,,,,,None,*,,,
3,WQABEA7001,"ELBOW,90DEG Buttweld,Stainless Steel Per ASTM A403-316-WX,Schedule 40S,Long Radius,Per ANSI B16.9; 200NB",0,Finished good,Active,,16,1,,,,NOS,Item,4,100,1,4,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,4,,1,30,,,,,,,,,None,*,,,
3,WMABFA3010,"ELBOW 90DEG,SS316,SEAMLESS; SA403 WP316-S,LATEST EDN,R=1.5D,BW,ANSI B16.9,SCH 40S;100NB",0,Finished good,Active,,17,1,,,,NOS,Item,7,100,1,7,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,7,,1,90,,,,,,,,,None,*,,,
3,WMADFA8003,"TEE EQUAL,SS316,SEAMLESS; SA182 F316,LATEST EDN,ANSI B16.11,SW,CLASS 3000,SCH 80S;25NB",0,Finished good,Active,,18,1,,,,NOS,Item,32,100,1,32,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,32,,1,90,,,,,,,,,None,*,,,
3,WQAEFC2001,"TEE REDUCING,SS316,SEAMLESS; SA182 F316,LATEST EDN,ANSI B16.11,SW,CLASS 3000,SCH 80S x SCH 80S;25NBX20NB",0,Finished good,Active,,19,1,,,,NOS,Item,4,100,1,4,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,4,,1,30,,,,,,,,,None,*,,,
3,WMADFA3018,"Tee - Equal, Buttweld,Stainless Steel Per ASTM A403 Grade WP316,Schedule 40S,Per ANSI B16.9; 50NB",0,Finished good,Active,,20,1,,,,NOS,Item,3,100,1,3,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,3,,1,90,,,,,,,,,None,*,,,
3,WQADFA3001,"Tee - Equal, Buttweld,Stainless Steel Per ASTM A403 Grade WP316,Schedule 40S,Per ANSI B16.9; 150NB",0,Finished good,Active,,21,1,,,,NOS,Item,24,100,1,24,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,24,,1,30,,,,,,,,,None,*,,,
3,WQADFA3002,"Tee - Equal, Buttweld,Stainless Steel Per ASTM A403 Grade WP316,Schedule 40S,Per ANSI B16.9; 100NB",0,Finished good,Active,,22,1,,,,NOS,Item,2,100,1,2,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,2,,1,30,,,,,,,,,None,*,,,
3,WQANGA1002,"Coupling, A182-F316 3000LB Socketweld B16.11; 15 NB",0,Finished good,Active,,23,1,,,,NOS,Item,6,100,1,6,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,6,,1,90,,,,,,,,,None,*,,,
3,WQAFFB1001,"Swage- Concentric,Stainless Steel Per ASTM A403 Grade WP316,Schedule 80S,Plain On Both Ends, MSS SP 95; 20NB X 15NB",0,Finished good,Active,,24,1,,,,NOS,Item,19,100,1,19,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,19,,1,90,,,,,,,,,None,*,,,
3,WQAFFB1002,"Swage- Concentric,Stainless Steel Per ASTM A403 Grade WP316,Schedule 80S,Plain On Both Ends, MSS SP 95; 25NB X 15NB",0,Finished good,Active,,25,1,,,,NOS,Item,4,100,1,4,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,4,,1,90,,,,,,,,,None,*,,,
3,WQAFFA8004,"Swage- Concentric,Stainless Steel Per ASTM A403 Grade WP316,Schedule 40S x Schedule 80S ,Plain On Both Ends, MSS SP 95; 50NB X 20NB",0,Finished good,Active,,26,1,,,,NOS,Item,8,100,1,8,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,8,,1,90,,,,,,,,,None,*,,,
3,WQAFFA8007,"Reducer - Concentric, Buttweld,Stainless Steel Per ASTM A403 Grade WP316,Schedule 40S,Per ANSI B16.9; 150NB X 80NB",0,Finished good,Active,,27,1,,,,NOS,Item,3,100,1,3,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,3,,1,90,,,,,,,,,None,*,,,
3,WQAFEB9001,"Reducer - Concentric, Buttweld,Stainless Steel Per ASTM A403 Grade WP316WX,Schedule 40S,Per ANSI B16.9; 200NB X 150NB",0,Finished good,Active,,28,1,,,,NOS,Item,1,100,1,1,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,1,,1,90,,,,,,,,,None,*,,,
3,WQASQA4001,"Flange - Socket Weld,Stainless Steel Per ASTM A182 Grade F316,Class 150LB,Schedule 80S,Flat Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 25NB",0,Finished good,Active,,29,1,,,,NOS,Item,19,100,1,19,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,19,,1,90,,,,,,,,,None,*,,,
3,WQASQC2001,"Flange - Socket Weld,Stainless Steel Per ASTM A182 Grade F316,Class 150LB,Schedule 80S,Raised Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 15NB",0,Finished good,Active,,30,1,,,,NOS,Item,28,100,1,28,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,28,,1,90,,,,,,,,,None,*,,,
3,WQASQC2003,"Flange - Socket Weld,Stainless Steel Per ASTM A182 Grade F316,Class 150LB,Schedule 80S,Raised Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 25NB",0,Finished good,Active,,31,1,,,,NOS,Item,103,100,1,103,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,103,,1,90,,,,,,,,,None,*,,,
3,WQASQC2002,"Flange - Socket Weld,Stainless Steel Per ASTM A182 Grade F316,Class 150LB,Schedule 80S,Raised Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 20NB",0,Finished good,Active,,32,1,,,,NOS,Item,61,100,1,61,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,61,,1,90,,,,,,,,,None,*,,,
3,WQASQC7002,"Flange - Socket Weld,Stainless Steel Per ASTM A182 Grade F316,Class 300LB,Schedule 80S,Raised Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 25NB",0,Finished good,Active,,33,1,,,,NOS,Item,3,100,1,3,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,3,,1,90,,,,,,,,,None,*,,,
3,WQASQB1002,"Flange - Socket Weld,Stainless Steel Per ASTM A182 Grade F316,Class 300LB,Schedule 80S,Flat Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 25NB",0,Finished good,Active,,34,1,,,,NOS,Item,7,100,1,7,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,7,,1,90,,,,,,,,,None,*,,,
3,WQASQC7001,"Flange - Socket Weld,Stainless Steel Per ASTM A182 Grade F316,Class 300LB,Schedule 80S,Raised Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 15NB",0,Finished good,Active,,35,1,,,,NOS,Item,4,100,1,4,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,4,,1,90,,,,,,,,,None,*,,,
3,WMASPC1015,"Flange - Weld Neck,Stainless Steel Per ASTM A182 Grade F316,Class 150,Schedule 40S,Raised Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 50NB",0,Finished good,Active,,36,1,,,,NOS,Item,29,100,1,29,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,29,,1,90,,,,,,,,,None,*,,,
3,WQASPA4003,"Flange - Weld Neck,Stainless Steel Per ASTM A182 Grade F316,Class 150LB,Schedule 40S,Raised Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 80NB",0,Finished good,Active,,37,1,,,,NOS,Item,33,100,1,33,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,33,,1,45,,,,,,,,,None,*,,,
3,WQASPA4006,"Flange - Weld Neck,Stainless Steel Per ASTM A182 Grade F316,Class 150LB,Schedule 40S,Raised Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 150NB",0,Finished good,Active,,38,1,,,,NOS,Item,72,100,1,72,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,72,,1,45,,,,,,,,,None,*,,,
3,WQASPC1001,"Flange - Weld Neck,Stainless Steel Per ASTM A182 Grade F316,Class 150LB,Schedule 40S,Raised Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 200NB",0,Finished good,Active,,39,1,,,,NOS,Item,9,100,1,9,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,9,,1,45,,,,,,,,,None,*,,,
3,WQASPC6001,"Flange - Weld Neck,Stainless Steel Per ASTM A182 Grade F316,Class 300LB,Schedule 40S,Raised Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 50NB",0,Finished good,Active,,40,1,,,,NOS,Item,7,100,1,7,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,7,,1,45,,,,,,,,,None,*,,,
3,WQASPA9002,"Flange - Weld Neck,Stainless Steel Per ASTM A182 Grade F316,Class 300LB,Schedule 40S,Raised Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 150NB",0,Finished good,Active,,41,1,,,,NOS,Item,10,100,1,10,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,10,,1,45,,,,,,,,,None,*,,,
3,WQASPA4002,"Flange - Weld Neck,Stainless Steel Per ASTM A182 Grade F316,Class 150LB,Schedule 40S,Flat Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 80NB",0,Finished good,Active,,42,1,,,,NOS,Item,4,100,1,4,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,4,,1,45,,,,,,,,,None,*,,,
3,WQASPA4005,"Flange - Weld Neck,Stainless Steel Per ASTM A182 Grade F316,Class 150LB,Schedule 40S,Raised Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 100NB",0,Finished good,Active,,43,1,,,,NOS,Item,15,100,1,15,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,15,,1,45,,,,,,,,,None,*,,,
3,WQASPA4001,"Flange - Weld Neck,Stainless Steel Per ASTM A182 Grade F316,Class 150LB,Schedule 40S,Flat Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 50NB",0,Finished good,Active,,44,1,,,,NOS,Item,5,100,1,5,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,5,,1,45,,,,,,,,,None,*,,,
3,WQASSA7007,"BLIND AND SPACER RING, SS316, SA240-316, CLASS150 LB,RF, 3.2/6.3 Ra Facing ASME B16.48; 25NB",0,Finished good,Active,,45,1,,,,NOS,Item,12,100,1,12,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,12,,1,90,,,,,,,,,None,*,,,
3,WQASSA7008,"BLIND AND SPACER RING, SS316, SA240-316, CLASS150 LB,RF, 3.2/6.3 Ra Facing ASME B16.48; 50NB",0,Finished good,Active,,46,1,,,,NOS,Item,5,100,1,5,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,5,,1,90,,,,,,,,,None,*,,,
3,WQASSA7009,"BLIND AND SPACER RING, SS316, SA240-316, CLASS150 LB,RF, 3.2/6.3 Ra Facing ASME B16.48; 150NB",0,Finished good,Active,,47,1,,,,NOS,Item,6,100,1,6,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,6,,1,90,,,,,,,,,None,*,,,
3,WQASSA7010,"BLIND AND SPACER RING, SS316, SA240-316, CLASS150 LB,RF, 3.2/6.3 Ra Facing ASME B16.48; 200NB",0,Finished good,Active,,48,1,,,,NOS,Item,1,100,1,1,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,1,,1,90,,,,,,,,,None,*,,,
3,WQASSA7011,"BLIND AND SPACER RING, SS316, SA240-316, CLASS150 LB,RF, 3.2/6.3 Ra Facing ASME B16.48; 100NB",0,Finished good,Active,,49,1,,,,NOS,Item,1,100,1,1,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,1,,1,90,,,,,,,,,None,*,,,
3,WQAPMA1001,"WELDOLET,Stainless Steel Per ASTM A182 Grade F316,SCH 40S,BW,Per,MSS SP 97, 200X150 NB",0,Finished good,Active,,50,1,,,,NOS,Item,1,100,1,1,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,1,,1,45,,,,,,,,,None,*,,,
3,WQAPMA1004,"WELDOLET,Stainless Steel Per ASTM A182 Grade F316,SCH 40S,BW,Per,MSS SP 97, 200X80 NB",0,Finished good,Active,,51,1,,,,NOS,Item,1,100,1,1,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,1,,1,45,,,,,,,,,None,*,,,
3,WQAPMA1002,"WELDOLET,Stainless Steel Per ASTM A182 Grade F316,SCH 40S,BW,Per,MSS SP 97, 150X80 NB",0,Finished good,Active,,52,1,,,,NOS,Item,3,100,1,3,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,3,,1,45,,,,,,,,,None,*,,,
3,WQAPMA1005,"WELDOLET,Stainless Steel Per ASTM A182 Grade F316,SCH 40S,BW,Per,MSS SP 97, 150X100 NB",0,Finished good,Active,,53,1,,,,NOS,Item,1,100,1,1,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,1,,1,45,,,,,,,,,None,*,,,
3,WQAPMA1003,"WELDOLET,Stainless Steel Per ASTM A182 Grade F316,SCH 40S,BW,Per,MSS SP 97, 150X50 NB",0,Finished good,Active,,54,1,,,,NOS,Item,2,100,1,2,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,2,,1,45,,,,,,,,,None,*,,,
3,WQAPMA1006,"WELDOLET,Stainless Steel Per ASTM A182 Grade F316,SCH 40S,BW,Per,MSS SP 97,200X50NB",0,Finished good,Active,,55,1,,,,NOS,Item,1,100,1,1,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,1,,1,45,,,,,,,,,None,*,,,
3,WQANGA3004,"FULL COUPLING, A182-F316 3000LB, BOTH END THREDED, FNPT B16.11; 15NB",0,Finished good,Active,,56,1,,,,NOS,Item,11,100,1,11,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,11,,1,30,,,,,,,,,None,*,,,
3,WQAPLA7010,"Sockolet,Stainless Steel Per ASTM A182 Grade F316,Class 3000,SW,SCH 80 ,Per MSS SP 97, 150X15NB",0,Finished good,Active,,57,1,,,,NOS,Item,1,100,1,1,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,1,,1,30,,,,,,,,,None,*,,,
3,WQAPLA7011,"Sockolet,Stainless Steel Per ASTM A182 Grade F316,Class 3000,SW,SCH 80,Per MSS SP 97, 150X25NB",0,Finished good,Active,,58,1,,,,NOS,Item,6,100,1,6,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,6,,1,30,,,,,,,,,None,*,,,
3,WQAPLA7012,"Sockolet,Stainless Steel Per ASTM A182 Grade F316,Class 3000,SW,SCH 80,Per MSS SP 97, 150X20NB",0,Finished good,Active,,59,1,,,,NOS,Item,9,100,1,9,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,9,,1,30,,,,,,,,,None,*,,,
3,WQAPLA7013,"Sockolet,Stainless Steel Per ASTM A182 Grade F316,Class 3000,SW,SCH 80,Per MSS SP 97, 100X20NB",0,Finished good,Active,,60,1,,,,NOS,Item,1,100,1,1,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,1,,1,30,,,,,,,,,None,*,,,
3,WQAPLA7014,"Sockolet,Stainless Steel Per ASTM A182 Grade F316,Class 3000,SW,SCH 80Per MSS SP 97, 100X15NB",0,Finished good,Active,,61,1,,,,NOS,Item,1,100,1,1,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,1,,1,30,,,,,,,,,None,*,,,
3,WQAPLA7015,"Sockolet,Stainless Steel Per ASTM A182 Grade F316,Class 3000,SW,SCH 80,Per MSS SP 97, 100X25NB",0,Finished good,Active,,62,1,,,,NOS,Item,1,100,1,1,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,1,,1,30,,,,,,,,,None,*,,,
3,WQAPLA7016,"Sockolet,Stainless Steel Per ASTM A182 Grade F316,Class 3000,SW,SCH 80,Per MSS SP 97, 80X20NB",0,Finished good,Active,,63,1,,,,NOS,Item,2,100,1,2,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,2,,1,30,,,,,,,,,None,*,,,
3,WQAPLA7017,"Sockolet,Stainless Steel Per ASTM A182 Grade F316,Class 3000,SW,SCH 80,Per MSS SP 97, 80X25NB",0,Finished good,Active,,64,1,,,,NOS,Item,7,100,1,7,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,7,,1,30,,,,,,,,,None,*,,,
3,WQAPLA7018,"Sockolet,Stainless Steel Per ASTM A182 Grade F316,Class 3000,SW,SCH 80,Per MSS SP 97, 80X15NB",0,Finished good,Active,,65,1,,,,NOS,Item,3,100,1,3,Date,,,2025-04-10,,,*,WVO-769841,Push,,,,,3,,1,30,,,,,,,,,None,*,,,
2,-  W630414N19,RC12ACDR(CS 150#) PIPING BOM - LOT 3,1,SOS Dummy,Active,,17,1,,,,LOT,Item,1,100,1,1,Date,,,2025-06-05,,,*,WVO-771912,Push,,,,,1,,1,,,,,,,,,,None,,,,
3,PI13141746000002,"Pipe, SA 106 Gr B; B36.10, DN 15 (NPS 1/2), Sch 80, Plain End, NIBR(MNFC) Seamless, SML, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,1,1,,,,MTR,Item,0.9,100,1,0.9,Date,,,2025-06-05,,,*,WVO-771912,Push,,,,,0.9,,1,,,,,,,,,,None,*,,,
3,PI13161746000003,"Pipe, SA 106 Gr B; B36.10, DN 25 (NPS 1), Sch 80, Plain End, NIBR(MNFC) Seamless, Thk Tol STD as per Code",0,CMN-RM-PURCHASE,Active,,2,1,,,,MTR,Item,5.8,100,1,5.8,Date,,,2025-06-05,,,*,WVO-771912,Push,,,,,5.8,,1,,,,,,,,,,None,*,,,
3,PI13151746000002,"Pipe, SA 106 Gr B; B36.10, DN 20 (NPS 3/4), Sch 80, Plain End, NIBR(MNFC) Seamless, SML, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,3,1,,,,MTR,Item,0.4,100,1,0.4,Date,,,2025-06-05,,,*,WVO-771912,Push,,,,,0.4,,1,,,,,,,,,,None,*,,,
3,WMABBM3002,"ELBOW 90DEG,CARBON STEEL,SEAMLESS; SA105,LATEST EDN,SW,ANSI B16.11,CLASS 3000,SCH 80;20NB",0,Finished good,Active,,4,1,,,,NOS,Item,1,100,1,1,Date,,,2025-06-05,,,*,WVO-771912,Push,,,,,1,,1,90,,,,,,,,,None,*,,,
3,WQASDF1002,"Flange - Socket Weld, Carbon Steel Per ASTM A105N (Normalized), Schedule 80, Class 150, Raised Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 20NB",0,Finished good,Active,,5,1,,,,NOS,Item,2,100,1,2,Date,,,2025-06-05,,,*,WVO-771912,Push,,,,,2,,1,45,,,,,,,,,None,*,,,
